,y_test,ann_class_0,cnn1d_class_0,cnn2d_class_0,ann_class_1,cnn1d_class_1,cnn2d_class_1,ann_class_2,cnn1d_class_2,cnn2d_class_2,ann_class_3,cnn1d_class_3,cnn2d_class_3,ann_class_4,cnn1d_class_4,cnn2d_class_4,ann_class_5,cnn1d_class_5,cnn2d_class_5,ann_class_6,cnn1d_class_6,cnn2d_class_6,ann_class_7,cnn1d_class_7,cnn2d_class_7,ann_class_8,cnn1d_class_8,cnn2d_class_8,ann_class_9,cnn1d_class_9,cnn2d_class_9
136,9,0.0045712134,3.925474e-05,7.8297335e-06,0.01835319,0.00016458711,0.00054592855,0.0048426916,2.1186384e-05,0.00015929322,0.014582521,0.0003021086,0.0001632866,0.00040361003,1.5842987e-06,3.4444731e-06,0.013482567,6.503543e-05,0.0009109129,0.00072491757,7.4064233e-06,1.102857e-05,0.034389447,0.0034691715,0.0014982508,0.23320873,0.00950394,0.013569211,0.67544115,0.98642576,0.9831309
137,3,0.00032042738,2.5393348e-07,2.999726e-07,0.0010612275,8.301883e-06,9.802505e-06,0.003527575,1.0759071e-05,3.1535878e-06,0.9591861,0.99981105,0.99969536,9.584599e-05,6.823624e-08,2.2511209e-08,0.00089570804,3.576476e-07,5.4803774e-08,0.0002583625,7.4376976e-07,1.0647999e-07,0.0026751398,1.38061105e-05,1.7287488e-06,0.0030793345,1.5850724e-06,6.6346993e-06,0.028900249,0.00015309184,0.0002827427
138,7,0.017268019,0.0012546204,0.011041925,0.11021555,0.005232406,0.22510056,0.014950675,0.0046242364,0.04566322,0.08224028,0.42720452,0.39388454,0.0044631492,0.00016402731,0.0069026505,0.034486502,0.0019436092,0.009513371,0.014083495,0.00182631,0.03566498,0.23277241,0.09196618,0.039026063,0.060888145,0.007897292,0.11269505,0.42863172,0.45788676,0.12050764
139,1,0.03339557,0.0012085983,4.1881653e-05,0.19013958,0.95333534,0.99270356,0.058568463,0.0032992605,0.00012257013,0.30293813,0.0014989575,0.00022062012,0.035070043,0.00034446854,0.0005827219,0.03599583,0.0019356677,0.00040233968,0.033842836,0.0009278317,0.0018829616,0.08938855,0.021938791,0.001359288,0.07146328,0.006885502,0.0012531655,0.1491977,0.008625687,0.0014308501
140,1,0.011691423,0.024452612,0.00843665,0.24446253,0.43755388,0.5351738,0.015523348,0.06187369,0.017612362,0.033424594,0.08985091,0.028936684,0.0073672174,0.009803383,0.0030735375,0.045943055,0.018483534,0.010230455,0.031130273,0.020369036,0.0620495,0.19196855,0.06822678,0.14734353,0.106819265,0.037785176,0.021312485,0.31166977,0.23160091,0.16583106
141,0,0.25540638,0.18261315,0.41436493,0.12180517,0.34279722,0.03346647,0.06340917,0.044806417,0.01938059,0.017687522,0.03233487,0.008178592,0.13924469,0.2750508,0.45638406,0.038718697,0.012005923,0.0006327017,0.020148246,0.029457169,0.0099301925,0.15230526,0.021222467,0.020456895,0.12663363,0.029787589,0.03328975,0.0646413,0.029924333,0.003915736
142,9,0.00017740921,2.4215413e-07,6.6086136e-07,0.00076063693,3.7528985e-06,3.868806e-05,4.7232777e-05,1.02786316e-07,1.7557035e-05,0.004513974,4.5861734e-06,6.0099228e-05,5.7992875e-06,1.7444349e-09,5.1229232e-08,0.0010339789,4.5332857e-07,9.540467e-05,1.4500576e-05,2.2075472e-08,6.399061e-07,0.0027400234,0.000438357,0.00028999863,0.018197296,0.00011996528,0.00026780617,0.9725091,0.9994325,0.9992291
143,2,0.06529939,0.10357066,0.06901575,0.097496405,0.04717059,0.09467114,0.09412471,0.080372676,0.14083368,0.045766804,0.24002992,0.1694688,0.007874431,0.021202097,0.015009289,0.030949747,0.02428982,0.010766105,0.00888237,0.040246125,0.029221613,0.28085867,0.25498155,0.37696898,0.22509177,0.13610272,0.059273317,0.14365575,0.052033845,0.03477127
144,7,0.010923602,0.020881884,0.0026471203,0.057905998,0.037372578,0.02230618,0.026131915,0.016470319,0.034760267,0.06443519,0.03208051,0.006016031,0.003724496,0.008254784,0.001907788,0.053917773,0.034492455,0.17476186,0.01596226,0.011500048,0.0039404854,0.27141643,0.2274685,0.4063655,0.08772094,0.08889728,0.036872644,0.4078614,0.5225817,0.3104221
145,7,0.031461306,0.06338635,0.017366072,0.066032484,0.06681036,0.013768014,0.035510816,0.026214153,0.03077771,0.020649586,0.037487697,0.00967443,0.0029085113,0.011770578,0.0044559105,0.031008573,0.036130648,0.012458416,0.0057560937,0.02125955,0.0031687547,0.4076154,0.43941408,0.82130057,0.15533392,0.10322516,0.036478005,0.24372329,0.19430143,0.050552193
146,1,0.0051602595,0.0036116457,0.0015519575,0.36218134,0.90512025,0.93739057,0.0032963024,0.0026642377,0.00038081582,0.0011027845,0.001035625,0.00032337903,0.0034798498,0.0016943424,0.0033749598,0.013273355,0.0044018803,0.001808983,0.022129782,0.0030510032,0.015553343,0.53815514,0.06592635,0.03690934,0.01381837,0.004982885,0.00030007653,0.03740277,0.0075117867,0.0024066982
147,5,0.020211702,0.009362583,0.0067489767,0.1198816,0.066263676,0.05066631,0.031341318,0.0053618243,0.0134930825,0.004845757,0.011669576,0.010886559,0.0023169117,0.0018865047,0.0032484324,0.019166054,0.01526356,0.03810591,0.006844988,0.005044116,0.004900253,0.618602,0.3386917,0.702483,0.10253123,0.017528558,0.022505205,0.07425843,0.528928,0.14696234
148,9,0.0019913747,2.7333394e-06,7.347465e-06,0.005327505,5.0381488e-05,0.00042664105,0.00035619515,2.639972e-06,6.0377104e-05,0.015979294,5.6775174e-05,0.00028687136,9.4100375e-05,6.170322e-08,2.0062023e-06,0.003968166,4.644116e-06,0.0007978896,0.00017001669,4.8056376e-07,6.5326713e-06,0.01829731,0.000645578,0.001091795,0.024324918,0.00063030486,0.0067219418,0.9294911,0.9986063,0.9905986
149,1,0.035468508,0.018125609,0.00096748467,0.19047736,0.04097934,0.012497052,0.047897212,0.012135227,0.0009019609,0.046330474,0.0127831865,0.0035543486,0.032045133,0.00706891,0.0028778943,0.06103214,0.02956475,0.0031998705,0.03772817,0.020766186,0.00046718714,0.16283588,0.58038133,0.024613554,0.17984475,0.17888035,0.9285537,0.20634037,0.09931509,0.022366889
150,8,0.04916991,0.011703929,0.0070423903,0.0924415,0.0078113675,0.011314952,0.040376894,0.0061781155,0.008668539,0.02051568,0.004034307,0.010521177,0.0046960837,0.0013578199,0.0039367597,0.030221323,0.004548598,0.0038056823,0.005523622,0.0032477335,0.003134702,0.2750792,0.086391754,0.029354207,0.24224639,0.8498962,0.9052544,0.2397294,0.0248302,0.016967058
151,9,0.13296285,0.11364079,0.079646036,0.084554024,0.05689624,0.47099382,0.0027136353,0.025058836,0.0014123596,0.02105384,0.028371992,0.018293604,0.0032797384,0.042610593,0.010738708,0.013343059,0.026342057,0.004138604,0.001448731,0.022614695,0.0025489235,0.15566118,0.07618386,0.052276265,0.05582567,0.46663034,0.006545281,0.5291572,0.14165059,0.35340652
152,8,0.019174917,0.032988697,0.0036934484,0.09043346,0.11844864,0.093082145,0.06759635,0.02903432,0.20236479,0.012805098,0.016163377,0.009480054,0.0027247237,0.006225659,0.002476288,0.026352799,0.030877544,0.02467315,0.006035713,0.014567482,0.0066930437,0.31930894,0.50883275,0.4794053,0.32201776,0.105173215,0.059094805,0.13355027,0.13768837,0.119036905
153,9,0.013660029,0.055608694,0.006868469,0.115067214,0.0718582,0.029686423,0.013556657,0.017180506,0.010021399,0.0057161343,0.0355546,0.004681009,0.0013475617,0.012603557,0.0026293902,0.012856568,0.03618336,0.013839386,0.0058806813,0.031763423,0.004792096,0.72368085,0.32126102,0.77317464,0.037837345,0.0718961,0.05634827,0.07039697,0.3460905,0.09795888
154,9,0.035559468,0.002967357,0.019030064,0.025251944,0.0064995945,0.037642445,0.0022497436,0.0019102485,0.0069854422,0.023266776,0.0075037056,0.013354785,0.0020921296,0.00035103047,0.005750733,0.010232151,0.0032788217,0.00919431,0.0006396439,0.00094892416,0.0025668626,0.017806243,0.040311914,0.018457456,0.15742198,0.07077826,0.14483972,0.7254799,0.86545014,0.74217814
155,3,0.00024445768,8.888826e-08,8.3073225e-08,0.0009998854,2.0190569e-06,1.8409837e-05,0.0024451984,5.4949282e-06,1.0371797e-06,0.9480784,0.9998605,0.9994849,6.579979e-05,2.1058556e-08,1.2310437e-08,0.0008435379,1.489007e-07,4.7940826e-08,0.00020580455,2.4841043e-07,4.0828407e-08,0.0020171271,6.6846196e-06,4.6598637e-07,0.003873481,7.075036e-07,4.1929657e-06,0.041226186,0.00012407002,0.0004908436
156,7,0.013335342,0.0072160074,0.0055027422,0.05871531,0.007467741,0.09148483,0.015220414,0.00036362774,0.0062865317,0.0030953365,0.00094404386,0.006737961,0.0012523273,0.00022004105,0.0014215042,0.014546583,0.0027059077,0.016546622,0.0044185463,0.00096446037,0.006063295,0.7901287,0.863597,0.61883456,0.03662522,0.013252165,0.01826363,0.06266225,0.103268914,0.22885828
157,7,0.0065179304,0.0075047873,0.031658564,0.09747216,0.48538843,0.22574627,0.011423729,0.003795395,0.011471523,0.001475771,0.0017785969,0.004686587,0.005630232,0.0021732769,0.024034254,0.012403256,0.009090301,0.006566244,0.01692891,0.020328775,0.036570374,0.81868756,0.44272676,0.605036,0.013072282,0.009446973,0.02954224,0.016388139,0.01776662,0.024687987
158,1,0.013646779,0.004537228,0.001142199,0.13384888,0.82722145,0.55699235,0.08208845,0.029278366,0.018491609,0.18591128,0.0022395658,0.03504575,0.0049978755,0.00050568115,0.00057514105,0.014268412,0.0024569742,0.0014222423,0.00644149,0.0019148726,0.008149289,0.031518996,0.0980045,0.0018062409,0.4018051,0.024233745,0.009523987,0.12547278,0.009607584,0.36685112
159,1,0.012398768,0.0021092352,0.0039402875,0.18523985,0.9321802,0.52136797,0.021542188,0.003013843,0.015106091,0.004373188,0.00066718145,0.006888446,0.002844391,0.00025848075,0.01338812,0.019611225,0.0011919361,0.03537313,0.011822156,0.0010520514,0.015788605,0.6239042,0.051167168,0.3222043,0.055843297,0.0031302,0.036288,0.062420815,0.0052297055,0.029655056
160,3,0.00730694,0.00058381114,6.8510767e-06,0.053652313,0.003219048,9.054214e-05,0.02704453,0.0039611547,2.839427e-05,0.39328533,0.96631515,0.9983353,0.009020771,0.00034565327,6.2625554e-07,0.039124034,0.0009221764,1.6247767e-06,0.03891411,0.001285035,2.0634698e-06,0.19551921,0.005471596,5.445197e-05,0.021449747,0.0011371151,6.371942e-05,0.21468307,0.016759362,0.0014164997
161,9,0.0079556275,0.0042046076,0.04185291,0.040490407,0.1297136,0.08824551,0.02016064,0.008989191,0.036955692,0.4746261,0.14978799,0.22344463,0.0038421182,0.0014523176,0.008498123,0.025806922,0.005225069,0.010762672,0.011880242,0.0036229205,0.019780278,0.058057465,0.07050346,0.097273916,0.046744592,0.020811893,0.06420366,0.31043598,0.605689,0.40898257
162,8,0.05115309,0.003544098,0.0020990304,0.11330171,0.0022275993,0.0060104374,0.10905319,0.0024671343,0.0011435086,0.026714932,0.0013510853,0.0019400577,0.0063302433,0.0003417359,0.001656834,0.023727132,0.0012102079,0.00067919435,0.0070983404,0.0007654923,0.0005259375,0.20204009,0.019758448,0.010197888,0.36175537,0.9573456,0.97088647,0.09882593,0.010988642,0.0048605422
163,7,0.004922491,0.005973118,0.00037377054,0.052816164,0.026653204,0.0018820433,0.0053399843,0.00038363904,0.00017821175,0.0044550193,0.00042437017,0.00010476098,0.0004867203,0.00030479638,5.359799e-05,0.012270356,0.0021005964,0.00019875515,0.0037668387,0.0026844817,9.3460774e-05,0.7759473,0.9453622,0.9941337,0.020008154,0.012152039,0.0010318547,0.11998703,0.0039616562,0.0019496897
164,9,0.018122204,0.027232548,0.008971074,0.04271664,0.022235611,0.024318857,0.018592644,0.013130671,0.03678807,0.026176058,0.012845087,0.019891331,0.0021527146,0.00556801,0.00562323,0.02752462,0.015680103,0.030998308,0.0030968832,0.0071483552,0.006164618,0.08450255,0.06675042,0.08187101,0.30875984,0.488239,0.46478158,0.46835583,0.34117013,0.32059193
165,8,0.035598103,0.05602902,0.016415462,0.07226897,0.27853897,0.0446825,0.12130777,0.04939498,0.16226871,0.053731084,0.053478945,0.06136934,0.008907826,0.012667353,0.013067767,0.040318068,0.036217142,0.040745955,0.0113091925,0.026511304,0.010559116,0.22204164,0.27532244,0.19960755,0.2835373,0.059713595,0.29398298,0.15098009,0.15212625,0.15730065
166,7,0.07173231,0.023777561,0.12994026,0.101492934,0.042599056,0.057694905,0.055609904,0.005060622,0.07876632,0.026106408,0.0059271855,0.041088615,0.0076051094,0.0007659431,0.01622552,0.03057748,0.007172261,0.012719819,0.008994177,0.008385182,0.033552643,0.41867954,0.86891365,0.5356562,0.13468546,0.009790164,0.04833961,0.14451659,0.027608309,0.04601609
167,9,0.009414459,0.076513916,0.00766347,0.2844532,0.33705693,0.6496808,0.00814735,0.074935734,0.0020512224,0.010977462,0.04020497,0.026271949,0.0036412072,0.023299329,0.0018878456,0.027792428,0.031407513,0.004018474,0.02072696,0.026279513,0.007616595,0.40812153,0.06992799,0.13602608,0.044398557,0.1465281,0.07297643,0.18232685,0.17384605,0.091807
168,7,0.017447602,0.0033202553,0.0028416836,0.09042181,0.0128078805,0.019502005,0.016977524,0.013739919,0.016594991,0.10056986,0.7871661,0.38808084,0.008400922,0.0014359208,0.0010783423,0.04449086,0.0059578824,0.01422033,0.021121709,0.0054454105,0.0009838918,0.2772137,0.093387894,0.08509581,0.04077286,0.0061444826,0.014996113,0.3825833,0.07059443,0.4566061
169,9,0.060406618,0.016910791,0.00014491395,0.036683645,0.008039052,0.0024936406,0.003151437,0.0038629696,0.00038264072,0.005919831,0.0036717218,0.002010643,0.001045587,0.00065659307,0.00015517461,0.014250597,0.0041070697,0.0035768005,0.00072103855,0.0015781656,0.0001290334,0.18958908,0.049093515,0.004981109,0.109844305,0.76949495,0.79972637,0.57838786,0.14258525,0.18639971
170,6,0.001217616,0.017798098,0.004293704,0.09034669,0.008808462,0.02106277,0.010961481,0.008621964,0.004722973,0.009778791,0.014409037,0.00064752786,0.053659733,0.09431448,0.00225551,0.08928623,0.024432404,0.0017972166,0.5439166,0.6771654,0.9420716,0.114599295,0.09493407,0.015214293,0.025566269,0.047964472,0.0066054645,0.06066736,0.0115516875,0.0013289145
171,9,0.019142369,0.004554709,0.004439965,0.1388332,0.00494544,0.050411258,0.019120337,0.0017886439,0.0075516445,0.024929216,0.0084142545,0.017379377,0.004529698,0.00032889884,0.002192364,0.03882997,0.0043609766,0.028896695,0.0137771135,0.0010288612,0.002561442,0.38194844,0.16352716,0.24681535,0.080928884,0.04507555,0.16697067,0.2779608,0.7659755,0.47278127
172,7,0.010346474,0.0044944277,0.003407383,0.058344077,0.0065655736,0.036725838,0.0137018,0.00035658793,0.004402064,0.0028778934,0.001149054,0.004344683,0.0011006418,0.00016434053,0.00058461254,0.013827884,0.0025297266,0.011136907,0.0046332637,0.00075140083,0.002413792,0.80717903,0.7690046,0.7230553,0.030549822,0.012221892,0.010736823,0.057439122,0.20276238,0.20319258
173,0,0.25194198,0.18742602,0.3995902,0.122745454,0.26110148,0.031156916,0.063648105,0.0415338,0.022736082,0.017771272,0.03304383,0.006605067,0.14711353,0.35549742,0.47177103,0.039256595,0.013009515,0.000534269,0.020895131,0.03217884,0.009990207,0.14361657,0.020231677,0.02130149,0.12855685,0.028900368,0.03351905,0.06445444,0.027077038,0.0027956679
174,3,0.013958291,0.00067126093,0.0007651798,0.04058393,0.0018177204,0.0045569525,0.037773326,0.0064088586,0.0036344188,0.57070744,0.9666707,0.9611204,0.0036966994,0.00026423534,0.00027844217,0.018963395,0.0006581966,0.00041891803,0.008807079,0.000993157,0.00058162044,0.07636836,0.0045353156,0.002609822,0.0445662,0.0025488134,0.0059046666,0.18457541,0.015431707,0.020129666
175,4,0.04262938,0.01870167,0.014693226,0.11467015,0.027172377,0.011598661,0.03100225,0.008959323,0.0010546333,0.0043396037,0.009929323,0.0006355474,0.55506235,0.8351988,0.9569635,0.042996522,0.012777834,0.0003547594,0.064898886,0.042433023,0.00068119814,0.06439749,0.011142464,0.008434452,0.057918597,0.01802198,0.0037885616,0.022084668,0.015663238,0.001795544
176,8,0.009193556,0.013506139,0.010246098,0.08279645,0.034751963,0.009969128,0.022280423,0.020570023,0.15878773,0.008312132,0.014599576,0.012336582,0.0045686113,0.0027426546,0.0037704525,0.0404908,0.014230192,0.00459117,0.020436723,0.011379587,0.0024255402,0.62783855,0.20926818,0.6224612,0.06397972,0.17004472,0.15153688,0.12010304,0.508907,0.023875209
177,7,0.016911762,0.0005144157,0.0019697952,0.07001164,0.005537617,0.009411448,0.03669737,4.9261693e-05,0.003742659,0.06557022,0.0001323404,0.006338035,0.0054911366,4.553757e-06,0.0005455909,0.032781515,0.00019987761,0.0012798049,0.019169094,9.583147e-05,0.00025235018,0.5736098,0.985805,0.9570417,0.032912824,0.0016012359,0.013303691,0.1468447,0.0060598124,0.006114887
178,7,0.010968594,0.009927881,0.0053078723,0.11252107,0.015608677,0.013180367,0.029375289,0.0022598186,0.018032072,0.0115875285,0.0051763863,0.0052277343,0.0074255667,0.00070935336,0.0015028883,0.039015237,0.0064289887,0.004125644,0.033721358,0.006707442,0.001811452,0.6261201,0.8692261,0.92257404,0.046140034,0.013474614,0.01654765,0.08312523,0.07048077,0.011690267
179,8,0.016164761,0.0023488968,0.016652666,0.020743093,0.006249044,0.03056951,0.43172964,0.027304642,0.27902913,0.087418236,0.86955494,0.1042779,0.0037574086,0.000778734,0.006947412,0.013380885,0.0028321214,0.010865311,0.0039310553,0.0031979622,0.007574746,0.08872262,0.02847135,0.32783955,0.3040146,0.008438305,0.18238437,0.03013779,0.050823916,0.033859406
180,8,0.010102475,0.0005456417,0.000115939816,0.07388821,0.00044218797,0.0017596184,0.051871877,0.0003018497,0.0002976975,0.022544142,0.00028932834,0.0016750556,0.0067361747,6.387036e-05,0.00041471564,0.03639516,0.00031583235,0.0006007403,0.010586738,0.00019085484,0.00022114498,0.097132735,0.0100275595,0.0038997182,0.5176901,0.9843217,0.9867784,0.17305225,0.0035011473,0.004236999
181,8,0.0100887185,0.000568316,0.00012304157,0.07413054,0.00045853495,0.0018364699,0.05157775,0.00031395597,0.0003154033,0.022841223,0.00030190806,0.001759467,0.006768362,6.7016656e-05,0.00043661814,0.036526825,0.00032949308,0.0006322099,0.010655375,0.00019971715,0.0002358959,0.09679407,0.010304317,0.004042473,0.51596695,0.9838485,0.9862128,0.17465013,0.0036082445,0.004405557
182,3,0.020891463,0.0013968957,0.0027727538,0.02343545,0.001176409,0.0012218537,0.026029952,0.0021523845,0.0009484273,0.7211625,0.9774213,0.97771144,0.0067347293,0.00026823042,0.0002771399,0.012220086,0.00031715262,4.4947945e-05,0.0070910966,0.00044545627,9.6451615e-05,0.055285282,0.004987247,0.00071572006,0.015762681,0.0008345323,0.0006735549,0.11138676,0.011000395,0.015537551
183,2,0.019260842,0.00513103,0.0012143585,0.021879446,0.0054096286,0.00039407378,0.39216435,0.8687816,0.96890587,0.11311615,0.030146414,0.0024808387,0.0063987114,0.0015163347,0.00020148043,0.019912325,0.00096889085,8.163986e-05,0.00652052,0.004132277,0.0024048036,0.07739944,0.00535406,0.0018070987,0.30227783,0.06905833,0.021943858,0.041070387,0.009501368,0.00056587666
184,9,0.0001410071,2.039644e-06,7.779315e-07,0.0005680809,2.0905001e-05,4.5915785e-05,4.225326e-05,1.5649741e-06,1.8954734e-05,0.0043953145,2.8734816e-05,0.00015864264,4.0264686e-06,3.3438113e-08,8.375069e-08,0.0008596721,4.023606e-06,0.00015536901,9.955631e-06,2.915922e-07,8.7960564e-07,0.0020175108,0.0009687906,0.00014868133,0.02022642,0.0006848044,0.00054749544,0.9717357,0.9982888,0.9989231
185,4,0.0675865,0.023379084,0.0204727,0.13143663,0.028697714,0.01816842,0.036592174,0.009998688,0.00095012103,0.008121582,0.008711051,0.00057770323,0.47865245,0.8365693,0.9483382,0.04744047,0.011670908,0.00013686068,0.061884526,0.043709032,0.00084450445,0.06253997,0.011371962,0.004242044,0.07200475,0.015398953,0.0055064512,0.03374103,0.010493386,0.00076293387
186,8,0.2917768,0.087999225,0.103890106,0.15211226,0.41993088,0.06734823,0.032658946,0.03485692,0.020034393,0.011726784,0.009910508,0.017883083,0.039930843,0.053622738,0.03519445,0.024833605,0.01784073,0.0034431608,0.007959725,0.016112616,0.01777928,0.1793269,0.13583523,0.10223833,0.15941502,0.1731729,0.60117126,0.10025901,0.050718237,0.03101772
187,3,0.027511602,0.001582573,0.0014550835,0.049619097,0.0040069045,0.0019183003,0.067119166,0.01095638,0.0035480692,0.3941953,0.93856376,0.9749615,0.006367585,0.000689998,0.00018684399,0.02815187,0.0017002155,0.00012128846,0.012174825,0.0022359614,0.00030389382,0.18753423,0.012275122,0.004488263,0.05089447,0.0049367226,0.0055838875,0.17643194,0.023052484,0.0074328072
188,1,0.05198573,0.021618446,0.006324385,0.17467858,0.6936903,0.7760728,0.0297245,0.029366264,0.0028625831,0.028625945,0.022833966,0.0044024093,0.027099919,0.011053173,0.027078282,0.050656833,0.020111136,0.0141801415,0.03168094,0.015516987,0.0066481493,0.38445073,0.11915283,0.10254747,0.06157062,0.02185334,0.02998244,0.15952623,0.044803586,0.029901266
189,2,0.098488964,0.2670747,0.048762593,0.037490137,0.062282365,0.017965777,0.0022859182,0.036991384,0.0080571985,0.0097725,0.023651455,0.038264535,0.0022360645,0.007898424,0.0050529786,0.014469963,0.016921105,0.012848055,0.00089972746,0.018151782,0.0043025194,0.12611979,0.3003958,0.114559226,0.07773425,0.19952793,0.089714885,0.63050264,0.0671051,0.6604723
190,1,0.02261241,0.00084608747,0.0013917026,0.59312356,0.9534439,0.90394026,0.04790855,0.0020188747,0.0035449178,0.006466246,0.0006999444,0.0051658913,0.01339771,0.00027359315,0.0030674376,0.014249125,0.0009054257,0.0057793497,0.019285621,0.0003209258,0.012682889,0.11055367,0.01033953,0.0261143,0.14398092,0.014156948,0.013661663,0.028422143,0.016994786,0.024651445
191,8,0.009691388,0.017057167,0.011973347,0.09156489,0.020336533,0.037556805,0.019364432,0.015914598,0.056270603,0.015889157,0.025195338,0.04134123,0.006792733,0.007656304,0.0031436805,0.055826012,0.022117712,0.0154892625,0.03121796,0.043312978,0.010213471,0.5067277,0.3483266,0.66067857,0.06407,0.08756681,0.028698184,0.19885571,0.41251606,0.13463485
192,2,0.020222595,0.018927716,0.0018894575,0.04281126,0.0066911126,0.0022870982,0.2589548,0.34650168,0.6728291,0.038658984,0.05276557,0.009259035,0.0050467877,0.0029212856,0.0013388054,0.015723145,0.0038001682,0.00095708895,0.004809443,0.009736793,0.004795891,0.06422457,0.018756108,0.0055191056,0.5079148,0.4973703,0.29579294,0.041633707,0.04252915,0.005331358
193,3,0.010949217,0.008957025,0.0027989731,0.019203274,0.008042547,0.0029647592,0.21923056,0.82630956,0.7296584,0.04669602,0.031448517,0.0131352795,0.002564032,0.0016888807,0.002479379,0.010441061,0.0012640986,0.00095148233,0.0021540218,0.0058513596,0.00904712,0.02641532,0.009063277,0.005097542,0.6244506,0.099382974,0.22929977,0.03789587,0.0079918485,0.0045673572
194,9,0.027935017,0.0018531779,0.0006100377,0.30832604,0.0104157645,0.0075272843,0.09739841,0.0018507767,0.0035109231,0.024452915,0.009425944,0.0142858615,0.018781109,0.00024440902,5.889656e-05,0.03056267,0.0023953835,0.0019857357,0.03691816,0.00088018423,0.00018301008,0.28959003,0.03722437,0.04626724,0.1191527,0.028269082,0.0040623033,0.04688296,0.9074409,0.92150867
195,3,0.022417214,0.0010654443,4.5746987e-05,0.026343903,0.0027977873,0.00041153803,0.04091305,0.0036511398,0.00015438344,0.462189,0.26784688,0.97432977,0.0050088437,0.00016499823,1.0767903e-05,0.023524975,0.0012748282,4.8633086e-05,0.005786814,0.0005945845,1.443295e-05,0.06689965,0.012458887,0.00013913344,0.074785754,0.042308655,0.000732748,0.2721308,0.6678368,0.024112778
196,8,0.0162856,0.0334396,0.007982121,0.1577302,0.26874724,0.033158198,0.04712082,0.022907436,0.009467981,0.008179786,0.015931202,0.0206231,0.0034649265,0.0106751695,0.0055721737,0.024488276,0.027270054,0.0103528565,0.01008696,0.012638557,0.002760089,0.47122103,0.1260984,0.27551302,0.17756926,0.31412265,0.6055897,0.083853185,0.16816966,0.028980814
197,3,0.0054125027,5.752349e-06,1.2242028e-05,0.017369257,3.657652e-05,9.435781e-05,0.015462201,8.163945e-05,5.958711e-05,0.6365004,0.99280906,0.99423355,0.0018122216,1.2885093e-06,1.3350756e-06,0.014398421,1.0995939e-05,5.271692e-06,0.005295325,9.683379e-06,2.484672e-06,0.056163535,0.00076144317,6.394209e-05,0.018040223,2.909354e-05,9.86484e-05,0.2295459,0.006254436,0.0054288222
198,3,0.010267431,0.0076230112,0.021095147,0.1035033,0.03751749,0.05783901,0.00859181,0.013356397,0.024349386,0.048183005,0.12090174,0.5000531,0.0035727022,0.0005976974,0.0019663936,0.03481942,0.0061444053,0.005038818,0.018315993,0.0053061773,0.009785369,0.3587779,0.427817,0.12705362,0.029361635,0.01362547,0.05947446,0.3846068,0.3671106,0.19334471
199,3,0.010219591,9.938821e-05,0.00032107576,0.018207826,0.00032385736,0.0009331607,0.019697959,0.0006616753,0.0008347816,0.75491995,0.9934889,0.9904721,0.0031956907,2.3922583e-05,3.925356e-05,0.010475699,6.3281e-05,1.968811e-05,0.0057183346,8.343824e-05,6.529218e-05,0.046226405,0.0007649666,0.00028079044,0.0133690545,0.00012720725,0.0005586673,0.117969505,0.0043632668,0.006475115
200,3,0.0011357412,4.250039e-05,0.00015307387,0.0037674035,0.00016896953,0.0011335366,0.0064578527,0.00047289312,0.0009780731,0.87379915,0.99228495,0.9782089,0.00035688264,1.3682623e-05,3.839484e-05,0.0035445017,6.4891196e-05,0.00013012426,0.0010482204,8.8183115e-05,6.802647e-05,0.009782503,0.0013751702,0.0011857575,0.0075211627,0.00025321633,0.0021511535,0.09258658,0.0052356385,0.015953075
201,4,0.043024067,0.018832073,0.014949949,0.1155366,0.027940279,0.011889778,0.031068007,0.009130545,0.0011022092,0.0043768547,0.010327709,0.0006688215,0.5509448,0.83130515,0.9555146,0.043313015,0.013148222,0.000377345,0.0651926,0.04277484,0.0007030407,0.0660319,0.011336806,0.008967309,0.058159646,0.018604696,0.003926676,0.022352485,0.016599754,0.0019002577
202,2,0.06795552,0.0073337983,0.0022490304,0.03650554,0.01149666,0.0005850246,0.38580546,0.8775215,0.9732834,0.10260101,0.018716794,0.0018362146,0.03127925,0.001846776,0.0006329287,0.026552528,0.0007406022,0.00012135704,0.011312163,0.0028970307,0.0022053777,0.13802862,0.0055723176,0.0019392375,0.16441229,0.06915969,0.016703948,0.035547655,0.004714903,0.00044356284
203,6,0.0019168375,0.014623999,0.0011409383,0.1806926,0.031136796,0.05192741,0.013729126,0.01809757,0.0033644056,0.0032246425,0.02310654,0.00022146433,0.07756558,0.09350076,0.0010993391,0.05283813,0.02977549,0.00016668944,0.43347558,0.67579293,0.93744135,0.19469738,0.05908253,0.003869703,0.019668797,0.02721275,0.00065328623,0.022191335,0.027670689,0.000115282724
204,1,0.008716287,0.00061968784,0.0005123185,0.4008541,0.96483386,0.9041288,0.0065674265,0.002262901,0.0015444964,0.018445259,0.003609251,0.006648041,0.010201129,0.00016930196,0.00079561543,0.03914269,0.0006817672,0.002922422,0.040113024,0.0005665518,0.00530987,0.18078992,0.010400716,0.006157945,0.046735395,0.0007582936,0.0018410332,0.24843484,0.016097588,0.070139475
